id_original,name,id_crew
25560,'Franco Zeffirelli','24657.0'
25562,'Michael Hoffman','52405.0'
25563,'Michael Curtiz' 'Lloyd Bacon',"'4109.0,21305.0'"
255635,'Çağan Irmak','142857.0'
25564,'Lewis Allen','93975.0'
255647,'Dragan Bjelogrlić','110968.0'
25566,'Miloš Forman','3974.0'
25568,'Graeme Ferguson','94237.0'
255692,'Sturla Gunnarsson','43526.0'
255709,'Lee Joon-ik','126809.0'
25571,'Steve Wang','71300.0'
255718,'Terry Klassen','45927.0'
25572,'Kevin Booth','77257.0'
255733,'Frank Capra' 'William T. Hurtz',"'2662.0,118472.0'"
255746,'Mikkel Serup','212907.0'
255756,'Yi'nan Diao','123552.0'
255772,'Melis Ubukeyev','1293195.0'
255775,'Zhang Yang','15156.0'
255784,'Keisuke Kinoshita','587603.0'
255798,'Joe Dante','4600.0'
25583,'Hannes Holm','556711.0'
25584,'Felix Herngren' 'Måns Herngren' 'Hannes Holm' 'Hans Ingemarsson',"'74730.0,88792.0,556711.0,582259.0'"
255843,'William A. Levey','30942.0'
255869,'Archie Borders','1174063.0'
25587,'Charles Grosvenor','90864.0'
255885,'Lance Bangs','61440.0'
255890,'Stefan Haupt','1160284.0'
255898,'Oksana Bychkova','127123.0'
255906,'Bruno Corbucci','56742.0'
255913,'Manu Payet' 'Rodolphe Lauga',"'83967.0,1293457.0'"
25594,'Franck Khalfoun','64211.0'
255940,'Deborah Stratman','120970.0'
255948,'Naomi Kawase','20658.0'
25597,'Yim Pil-sung','94003.0'
255979,'Mariano Llinás','1293509.0'
25598,'Sean Penn','2228.0'
25599,'James W. Horne','131405.0'
256,'François Truffaut','1650.0'
25602,'Isaac Florentine','78108.0'
256021,'Sudabeh Mortezai','565861.0'
25603,'Peter Orton','108249.0'
256030,'Steve Wolsh','1293582.0'
256040,'S.S. Rajamouli','147021.0'
256044,'Amir Muhammad','1082759.0'
256057,'Alonso Ruiz Palacios','1305360.0'
25606,'Luciano Salce','31898.0'
25608,'Trish Doolan','1015234.0'
256092,'Brian Trenchard-Smith','84981.0'
25610,'John Power','94007.0'
256102,'Tan Pin Pin','1322394.0'
256103,'Leesong Hee-il','1030914.0'
256106,'Lou Ye','71056.0'
256108,'Feo Aladag','40213.0'
256109,'Greg Garthe','1293834.0'
256118,'Kurt Neumann','70565.0'
256122,'André Faria','1300888.0'
256166,'Robert Day','40599.0'
256196,'D.M.W. Greer','1293972.0'
25621,'Bill Morrison','1038003.0'
256222,'Andy Warhol','18626.0'
25623,'Nobuhiko Ôbayashi','132305.0'
25624,'John Singleton','6482.0'
25625,'John Waters','10367.0'
25626,'Han Sanping' 'Huang Jianxin',"'20638.0,134026.0'"
25627,'Jorge Grau','33821.0'
256273,'Manny Rodriguez' 'Jay Lavender',"'140244.0,59028.0'"
256274,'John Erick Dowdle','77147.0'
25628,'Terry Marcel','152000.0'
256283,'Luke Dodd' 'Michael Whyte',"'1313011.0,553885.0'"
25630,'AJ Schnack','946395.0'
256306,'Midi Z','1033620.0'
256311,'Maximilian Erlenwein','139162.0'
256314,'Arne Birkenstock','1152131.0'
256316,'Kim Kwang-sik','1139243.0'
256328,'Liz Miller','164665.0'
25633,'Nicholas Ray','2765.0'
256347,'Joe Johnston','4945.0'
256356,'Stelvio Massi','103112.0'
25636,'Alison Maclean','157879.0'
256375,'Chris Marker','9956.0'
25638,'Pradeep Sarkar','229130.0'
256382,'Govindan Aravindan','1186362.0'
256396,'S. Sylvan Simon','117773.0'
25641,'Christine Lahti','77133.0'
256421,'Zack Snyder' 'Bruce Timm',"'15217.0,34934.0'"
25643,'Brandon Camp','62541.0'
25645,'Yuen Woo-ping','18899.0'
25646,'Bill Corcoran','94045.0'
25647,'Kim Ki-duk','1188.0'
256474,'John Stockwell','57082.0'
256476,'Mark Schmidt','1295001.0'
25648,'Kim Ki-duk','1188.0'
25649,'Kim Ki-duk','1188.0'
2565,'John Patrick Shanley','26095.0'
25650,'Kim Ki-duk','1188.0'
256503,'One9','1369325.0'
25651,'Kim Ki-duk' 'Ahn Sang-hyeon' 'Heo Seong-wook' 'Hong Mi-sook',"'1188.0,1851175.0,1851176.0,1851179.0'"
256511,'David Rountree','93929.0'
25652,'Kim Ki-duk','1188.0'
256520,'Inna Tumanyan','1295092.0'
25653,'Kim Ki-duk','1188.0'
25655,'Dennis Law','94049.0'
25656,'Naoko Ogigami','94050.0'
256562,'Matt Myers','1620913.0'
256569,'Adam Smith','1261117.0'
25657,'Naoko Ogigami','94050.0'
25659,'Yosuke Fujita','94052.0'
256591,'Glenn Ficarra' 'John Requa',"'56411.0,56412.0'"
256593,'Martin Persson','1295284.0'
2566,'François Ozon','4387.0'
25660,'Lee Myung-Se','94053.0'
256608,'Juliusz Machulski','107639.0'
256628,'Peter Svatek' 'Kristian Manchester',"'147792.0,1295321.0'"
25664,'Johnnie To','25236.0'
25666,'Brian Trenchard-Smith','84981.0'
25667,'Waldemar Krzystek','94063.0'
256679,'Alan Lowery','1295443.0'
256687,'Keith Parmer','228311.0'
2567,'Martin Scorsese','1032.0'
25670,'Alfred Hitchcock','2636.0'
25672,'Steve Sekely','94069.0'
25673,'George Stevens','18738.0'
256731,'Chris Brinker','54796.0'
256735,'Curtis Crawford','132722.0'
25674,'Jeffrey Hornaday','150207.0'
256740,'Mark Young','87183.0'
256750,'Zoran Tadić','1087030.0'
256756,'Pau Teixidor','1295651.0'
25676,'Benny Chan','70109.0'
256771,'Chris W. Mitchell','1112401.0'
256779,'Jan Forsström','124858.0'
25678,'Sam Firstenberg','72543.0'
25680,'Peter Yates','12804.0'
25682,'Cedric Sundstrom','93923.0'
256835,'Steve Purcell','137262.0'
256836,'Mike Brett' 'Steve Jamison',"'1300938.0,1300939.0'"
25684,'Bobby Gene Leonard','94085.0'
256876,'Gabe Polsky','1255496.0'
25688,'André De Toth','81799.0'
256885,'Réka Bucsi','1302562.0'
25690,'Abel Ferrara','39104.0'
256907,'Pawan Kripalani','545493.0'
256912,'Pablo Malo','1069344.0'
256913,'Lisa Azuelos','229568.0'
256916,'Jaime Chávarri','37613.0'
256917,'Russell Crowe','934.0'
256921,'Francisco Pérez-Dolz','1296011.0'
256922,'Patrick Viersen Brown','1296020.0'
256924,'Dan Fogelman','15892.0'
25693,'Joe Anderson' 'Sean McEwen',"'1364983.0,1364984.0'"
256930,'Umin Boya','1017332.0'
25694,'Norman Z. McLeod','82389.0'
25695,'So Yong Kim','131397.0'
256959,'Adirley Queirós','1197657.0'
256961,'Andy Fickman','58375.0'
256962,'Alejandro Monteverde','72960.0'
256969,'Luke Moran','1053651.0'
25697,'Harvey Miller','29706.0'
25698,'Buster Keaton' 'Robert Z. Leonard',"'8635.0,93906.0'"
25699,'Bo Widerberg','96934.0'
257,'Roman Polanski','3556.0'
257004,'Giorgio Amato','1296223.0'
257006,'Tonino Ricci','137066.0'
25701,'Richard Van Vleet','94123.0'
257026,'Alex Fegan','1296851.0'
25704,'Vicky Jenson','12058.0'
257044,'James Fargo','66222.0'
257059,'Natalya Meshchaninova','1296420.0'
25706,'Albert Pyun','63937.0'
25707,'John Irvin','17784.0'
257081,'John Ford','8500.0'
257084,'Frank Capra' 'John Huston' 'Hugh Stewart',"'2662.0,6593.0,54033.0'"
257087,'Phil Joanou','18500.0'
257088,'Ericson Core','21673.0'
257091,'Etan Cohen','52803.0'
257093,'Victor Salva','56349.0'
257095,'Jiří Trnka','587535.0'
257109,'Corbin Billings','1296534.0'
257116,'Paul Lazarus','158081.0'
257117,'Madellaine Paxson','1219477.0'
25713,'Douglas Aarniokoski','71901.0'
257134,'Matthew Kowalchuk','1296615.0'
257155,'Rasmus Tirzitis','1331717.0'
25716,'Takashi Miike','17282.0'
257160,'Jude Anthany Joseph','1296662.0'
257176,'Keith Coulouris','19717.0'
25719,'Stefan Schwartz','94155.0'
25720,'Simon Langton','126951.0'
257200,'Xabi Molia','232981.0'
257211,'Nancy Meyers','17698.0'
257214,'Chris Zonnas','1296775.0'
25722,'John Farrow','50300.0'
25723,'Jason Bloom','57870.0'
257237,'Massimo D'Anolfi' 'Martina Parenti',"'1296807.0,1296809.0'"
257238,'Joshua Overbay','1296818.0'
257245,'Anthony Lucero','152414.0'
257249,'Dana Nachman','1020742.0'
257253,'Christian Chaudet','1296850.0'
257258,'Jeffrey D. Brown','1219790.0'
25727,'Kôji Kawano','94159.0'
25728,'Robert Parrish','8514.0'
257291,'Ulrike Ottinger','1039971.0'
257296,'Jeong Yong-ki','583175.0'
257302,'Ugo Liberatore','31982.0'
257331,'Lee Han','83030.0'
257343,'Togan Gökbakar','144194.0'
257344,'Chris Columbus','10965.0'
257345,'Greg McLean','59998.0'
257346,'Kenichi Shimizu','1297123.0'
257347,'Cy Endfield','76882.0'
25735,'Gordon Wiles','94166.0'
25736,'Tay Garnett','74878.0'
257377,'Jack Lee','245248.0'
25738,'John Berry','94169.0'
25739,'René Gainville','584483.0'
2574,'Louis Malle','15389.0'
25740,'Tom Thurman','1035867.0'
257407,'Robert Greene','929343.0'
25741,'Michael Henger' 'Kari Juusonen',"'131608.0,592701.0'"
257439,'Jeff Stephenson','1297480.0'
25744,'Kôji Shiraishi','124640.0'
257440,'Peter Billingsley','12708.0'
257442,'Ben Cookson','1297483.0'
257444,'Craig Macneill','1033123.0'
257445,'Rob Letterman','65630.0'
257447,'Allan Ungar','1297488.0'
25745,'Matt Vancil','114109.0'
257450,'Leigh Scott','30052.0'
257451,'Mike Clattenburg','60962.0'
257454,'Val Guest','39853.0'
25746,'Yôji Yamada','72496.0'
25747,'Juhn Jai-hong','1406330.0'
257472,'Robert Gardner','1601664.0'
25748,'David Price','102709.0'
257487,'Jorge Algora','962421.0'
25749,'James D.R. Hickox','68762.0'
2575,'John Boorman','19665.0'
25750,'Greg Spence','56746.0'
25751,'Ethan Wiley','69331.0'
25752,'Kari Skogland','22140.0'
257521,'Daniel Lusko','1155329.0'
25753,'Guy Magar','134705.0'
257534,'Laila Pakalnina','1086269.0'
257537,'Laila Pakalnina','1086269.0'
25754,'Donald P. Borchers','19172.0'
25755,'Wisit Sasanatieng','28233.0'
25756,'Victor Salva','56349.0'
257561,'Grant Munro' 'Norman McLaren',"'1058278.0,1065698.0'"
257563,'Norman McLaren','1065698.0'
257568,'Dong-yeob Shin','118688.0'
25757,'Mark Hamill','2.0'
257574,'Lamont Johnson','1214133.0'
257578,'Paul Aaron','564872.0'
257593,'Claudio Amendola','23961.0'
2576,'George Stevens','18738.0'
257604,'Luis Figueroa' 'Eulogio Nishiyama' 'César Villanueva',"'1113335.0,1374852.0,1374853.0'"
257605,'Gordon Davidson' 'David Greene',"'254335.0,37915.0'"
257614,'Don Argott','90583.0'
257618,'Gonzalo Suárez','54148.0'
257623,'Nikos Koundouros','590896.0'
25763,'Jack Smight','30422.0'
25764,'E J-yong','123661.0'
257648,'Jacob Cheung Chi-Leung' 'Zhang Zhiliang',"'77319.0,1382096.0'"
257668,'Aleksi Mäkelä','93561.0'
25767,'Stanley Donen','13284.0'
25768,'Buster Keaton' 'Charles Reisner',"'8635.0,94180.0'"
25769,'Àlex Pastor' 'David Pastor',"'94220.0,94222.0'"
257698,'Paul Vecchiali','236535.0'
2577,'Michael Winterbottom','172.0'
25770,'Buster Keaton' 'Edward F. Cline',"'8635.0,13953.0'"
25771,'Adrian Maben','230298.0'
257716,'Jörn Donner','47061.0'
25773,'Jeremy Kagan','128947.0'
25774,'Carlos Saura','96369.0'
25778,'Nadia Tass','15672.0'
25781,'Kenny Leon','196858.0'
25783,'Oliver Stone','1152.0'
257831,'Johannes Schaaf','23357.0'
25784,'Ham Tran','143430.0'
25786,'Nadia Tass','15672.0'
25787,'Hugo Haas','94198.0'
257874,'Ben Ketai','134604.0'
25789,'Mikael Salomon','30149.0'
257907,'Harry L. Fraser','34799.0'
257912,'Matthew Thompson','182690.0'
257925,'Kunio Watanabe','1073229.0'
25793,'Lee Daniels','20019.0'
257932,'Yuefeng Song','1496406.0'
257947,'Oles Sanin','1313022.0'
25795,'Jaime Marques','94215.0'
25796,'Carl Reiner','1895.0'
25797,'Vincent Bal','94208.0'
257974,'Kenn MacRae','1223595.0'
257975,'Martin Gooch','1306275.0'
25799,'Shonali Bose','1337286.0'
258,'François Truffaut','1650.0'
25801,'K Raghavendra Rao','237252.0'
258026,'Nikos Panayotopoulos','1095730.0'
25803,'Richie Mehta','562206.0'
258034,'Sergio Tovar Velarde','1298712.0'
258049,'Fernando Larruquert' 'Néstor Basterretxea',"'1298723.0,1298724.0'"
25807,'Roy Del Ruth','94218.0'
258070,'Gustav Ucicky' 'Emil Jannings',"'51073.0,2895.0'"
258075,'Merlin Dervisevic','1310939.0'
258086,'Víctor García','74661.0'
258096,'Richard Rich','107274.0'
258099,'Courteney Cox','14405.0'
258100,'Amanda Wilder','1311130.0'
258113,'Will Koopman','211138.0'
258116,'Mike Ramsdell','1311534.0'
258126,'Maria Blom','73072.0'
258147,'Matthew Smiley','1020818.0'
258193,'Matty Beckerman','1299058.0'
258200,'John English' 'William Witney',"'32174.0,32175.0'"
258210,'James Kondelik' 'Jon Kondelik',"'1151647.0,592340.0'"
258227,'Mircea Veroiu' 'Dan Pița',"'1120483.0,1126277.0'"
258230,'Juan Antonio Bayona','51894.0'
258236,'Herbert Wise','79925.0'
258251,'Jonathan English','83730.0'
258253,'Irakli Kvirikadze','48667.0'
258255,'Travis Baker','1299144.0'
258284,'Amy Berg','74060.0'
258305,'Hanelle M. Culpepper','139247.0'
25831,'George Scribner','71792.0'
25832,'Jean-Luc Godard' 'Bruce Beresford' 'Robert Altman' 'Nicolas Roeg' 'Julien Temple' 'Ken Russell' 'Franc Roddam' 'Charles Sturridge' 'Derek Jarman' 'Bill Bryden',"'3776.0,5696.0,9789.0,14132.0,22669.0,32327.0,65304.0,77104.0,86290.0,147095.0'"
258322,'Ferzan Ozpetek','72197.0'
25833,'Glenn Gaylord','94229.0'
25834,'Harry Bromley Davenport','91659.0'
258353,'Terry Ingram','110468.0'
258358,'Lina Plioplyte','1666682.0'
258363,'Jonás Cuarón','1003190.0'
258369,'Jin Shan','1299390.0'
25838,'Jiang Wen','77301.0'
258384,'Anatole Litvak','37361.0'
25842,'Edwin L. Marin','78053.0'
25843,'Kei'ichi Sato' 'Hiroshi Yamazake' 'Akira Takada',"'86978.0,1041668.0,1041669.0'"
258435,'Marc Fitoussi','125977.0'
258450,'Víctor Gaviria','1012064.0'
25846,'Giuseppe Tornatore','65314.0'
258476,'Samantha Grant','950853.0'
25848,'Henry Hathaway','37360.0'
258480,'Todd Haynes','16863.0'
258489,'David Yates','11343.0'
258509,'Walt Becker','68573.0'
258514,'Andrew Hutton','1299637.0'
25852,'Alfredo De Villa','86378.0'
258521,'Leon Hirszman','1185869.0'
25853,'David Jacobson','53212.0'
25855,'Rashane Limtrakul','94268.0'
258550,'William A. Levey','30942.0'
25858,'Akira Kurosawa','5026.0'
258585,'Mika Lehtinen','1314863.0'
258614,'James Erskine','195507.0'
25862,'Anatole Litvak','37361.0'
258630,'Jørgen Leth' 'Ole John',"'72343.0,129774.0'"
258631,'Arūnas Žebriūnas','1153600.0'
258656,'Chris Marker' 'François Reichenbach',"'9956.0,1146725.0'"
25866,'Gérard Oury','11195.0'
258665,'Ravi Kumar','1299831.0'
25867,'Priyadarshan','80387.0'
258673,'Michael Wilson','1299838.0'
25868,'Sujoy Ghosh','95510.0'
25869,'Nikhil Advani','35735.0'
258691,'Kristoffer Tabori','115178.0'
2587,'Franco Zeffirelli','24657.0'
25872,'Ken Annakin','35318.0'
25874,'Jack Smight','30422.0'
258749,'Beatriz Sanchís','1299998.0'
25875,'Chao-Bin Su','554948.0'
258750,'Kurando Mitsutake','206041.0'
258751,'David Menkes','260050.0'
258755,'Mikel Rueda','1012105.0'
25876,'John Cromwell','31497.0'
258771,'Ignas Jonynas','146600.0'
2588,'Julio Médem','16435.0'
258800,'Yorgos Javellas','91455.0'
258805,'Huck Botko','120246.0'
258809,'Sidney Lanfield','97017.0'
25884,'Daniel Goldberg','57132.0'
258893,'Brandon Vietti','124279.0'
25890,'Albert Brooks','13.0'
258907,'Barbara Hammer','1184106.0'
25893,'Melville Shavelson','16745.0'
25894,'Richard Thorpe','70862.0'
258945,'Marcel Łoziński','1198887.0'
258947,'Ate de Jong','16672.0'
25896,'Colette Burson','57363.0'
25898,'Charley Rogers' 'Gus Meins',"'131406.0,131443.0'"
259,'François Truffaut','1650.0'
25900,'John Berry','94169.0'
259014,'John Fuhrman','1300524.0'
259018,'Tim Garrick','60046.0'
25902,'Krisztina Goda','125681.0'
25903,'Tom Cairns','290661.0'
25904,'František Vláčil','226662.0'
25905,'Ján Kadár' 'Elmar Klos',"'544700.0,544699.0'"
259072,'Valeri Milev','1040955.0'
259074,'Declan O'Brien','126882.0'
259075,'Tonino Ricci','137066.0'
25908,'František Vláčil','226662.0'
259129,'Hwang In-Ho','1294764.0'
25913,'Phil Weinstein','90638.0'
25914,'Russell Rouse','58861.0'
25915,'Douglas Sirk','46712.0'
259171,'Ernst Gossner','985330.0'
25918,'Mark Robson','19457.0'
259180,'Jørgen Leth','72343.0'
259183,'Ralph Richardson','12689.0'
25919,'Craig Zobel','79434.0'
259209,'Christopher Menaul','68774.0'
25921,'Alex Proyas','21085.0'
25922,'F. Javier Gutiérrez','94403.0'
259231,'Peter Mettler','985032.0'
259233,'Masayuki Ochiai','67316.0'
259246,'Mark Haber','87696.0'
25925,'Ted Demme' 'Suzanne de Passe',"'34849.0,591413.0'"
25926,'Peter Jaysen','94355.0'
259261,'Greg D. Williams','1301085.0'
25927,'James DeMonaco','53120.0'
259292,'William Keighley','67426.0'
2593,'Louis Malle','15389.0'
259300,'Koichi Sakamoto','145066.0'
259316,'David Yates','11343.0'
259325,'Anatole Litvak','37361.0'
25934,'James Clavell','46611.0'
25935,'Paul McGuigan','2291.0'
259358,'Markus Dietrich','1301158.0'
25936,'Dmitriy Dyachenko','115122.0'
259387,'Maria Peters','127920.0'
259389,'Reggie Rock Bythewood','71943.0'
25939,'Andrzej Munk' 'Witold Lesiewicz',"'238433.0,1579144.0'"
259395,'Jay Chapman','139280.0'
2594,'Gérard Jugnot','21171.0'
25941,'Daniel Barber','94918.0'
25943,'John Cornell','57594.0'
25944,'Paul Morrissey','18627.0'
259442,'Sut Jhally','1184450.0'
259453,'Ronnie Thompson','1088094.0'
259460,'Ernesto Daranas','1071946.0'
259468,'Krzysztof Zanussi','591273.0'
25950,'Russell Mulcahy','52968.0'
25951,'Shinya Tsukamoto','58608.0'
25952,'Byron Haskin','51000.0'
25953,'Sam Newfield','52172.0'
25955,'Samuel Fuller','26959.0'
259550,'Ted Kotcheff','16544.0'
259557,'Paul Glickler','938741.0'
25956,'Jonathan Jakubowicz','57454.0'
259593,'Gregory Ratoff','10610.0'
25961,'Kunihiko Yuyama','65429.0'
259610,'Deborah Perkin','220368.0'
259611,'Michael Berry','192830.0'
259616,'Helmut Krätzig','1244885.0'
259634,'Maurizio Ponzi','229575.0'
259645,'Tadeusz Konwicki','1062920.0'
25967,'Billy O'Brien','124635.0'
259679,'Ezra Edelman','140617.0'
25968,'Emily Young','47201.0'
25969,'Patrick Read Johnson','56059.0'
259690,'Dalibor Matanić','63868.0'
259693,'James Wan','2127.0'
259694,'Christian Ditter','63820.0'
259695,'Ben Affleck','880.0'
25970,'René Clair','33166.0'
259719,'João Jardim','237137.0'
259720,'Abhishek Varman','1304317.0'
259728,'Antun Vrdoljak','1206345.0'
25973,'Mars Callahan','91389.0'
25975,'Brian Herzlinger' 'Jon Gunn' 'Brett Winn',"'85563.0,94471.0,997560.0'"
259761,'David F. Sandberg','1302082.0'
25977,'C. Roma','102772.0'
259808,'Andy Wolk','115447.0'
25983,'Ti West','101542.0'
259830,'Billy O'Brien','124635.0'
259835,'Osvaldo Civirani','259027.0'
259838,'Edgar Hagen','1302222.0'
259843,'Matías Lucchesi','1323143.0'
25985,'Joel Hopkins','81256.0'
259879,'Marc Clebanoff','86521.0'
25988,'Guy Jenkin','122348.0'
259894,'Curtis Crawford','132722.0'
259912,'Peter Ustinov','14501.0'
25993,'Roy Ward Baker','26134.0'
25994,'Alan Rickman','4566.0'
259943,'Zhang Yimou','607.0'
259954,'Victor Levin','82937.0'
259956,'Jesse Zwick','1302421.0'
259958,'Chris Messina','61659.0'
259963,'Dito Montiel','53935.0'
259975,'John A. Alonzo','1153.0'
25998,'Mou Tun-fei','1669066.0'
259985,'Grant Baldwin','1324785.0'
259997,'Stewart Wade','105729.0'
259999,'Alan Hicks','17877.0'
26,'Eytan Fox','160.0'
260,'Alfred Hitchcock','2636.0'
260001,'Susanna Fogel','1302549.0'
260030,'Milan Todorović','102383.0'
26005,'Fruit Chan','56865.0'
260063,'Roel Reiné','97555.0'
260064,'William A. Wellman','14643.0'
26009,'Phil Karlson','29907.0'
260094,'Francesco Bruni','67164.0'
26010,'Nicky Li Chung-Chi','552393.0'
26011,'Andy Sidaris','98136.0'
26014,'Steve Rash','54590.0'
26015,'John Newland','15766.0'
260156,'Erik Gandini' 'Tarik Saleh',"'90139.0,119293.0'"
26016,'Paul Miller','120870.0'
260163,'Glenn Triggs','1204263.0'
260176,'Del Shores','87009.0'
26018,'James Colquhoun','94562.0'
260182,'Nicole van Kilsdonk','144196.0'
260202,'David Hare','8403.0'
260211,'Frank Marino','1219037.0'
26022,'Karan Johar','35736.0'
260234,'William Lau' 'Sylvain Blais',"'80948.0,1367409.0'"
260240,'Putrama Tuta','1302885.0'
26028,'D.A. Pennebaker' 'Chris Hegedus',"'21113.0,115891.0'"
26030,'Jean-Pierre Melville','3831.0'
26031,'Samuel Fuller','26959.0'
260310,'Inna Evlannikova' 'Aleksander Khramtsov',"'115999.0,1305988.0'"
260312,'Cécile Telerman','69403.0'
260313,'José María Goenaga' 'Jon Garaño',"'1130540.0,1130539.0'"
26032,'Rob Williams','84568.0'
260339,'David Hare','8403.0'
260346,'Olivier Megaton','75035.0'
26035,'Nancy Bardawil','94608.0'
260352,'Meredith Monk','1303053.0'
26036,'Nicholas Ray','2765.0'
260372,'Nick Lyon','21825.0'
26038,'Henry Hathaway','37360.0'
26039,'John Boorman','19665.0'
260397,'Jem Cohen','74971.0'
260399,'Jem Cohen','74971.0'
2604,'Oliver Stone','1152.0'
26040,'Shinya Tsukamoto','58608.0'
260401,'Jem Cohen','74971.0'
260409,'Peter Godfrey','29625.0'
26042,'Eric Freiser','132559.0'
26044,'Bud Yorkin','69946.0'
2605,'John Badham','12840.0'
260514,'Brian Fee','1443386.0'
260522,'Eugene Abizov','1303421.0'
260528,'Steven de Jong','84827.0'
260535,'Alex Zamm','230444.0'
26056,'Rich Murray','94643.0'
260583,'Valentin Vaala','1171039.0'
260584,'Iskra Babich','1111244.0'
260646,'Jacques Ouaniche','17465.0'
260666,'Leon Ichaso','78997.0'
260672,'Charlie Loventhal','51785.0'
260677,'Lance Bangs','61440.0'
2608,'Amy Holden Jones','21371.0'
260817,'Ali Khamrayev','519898.0'
260826,'Miklós Jancsó','137349.0'
260839,'Gianni Manera','1121908.0'
260840,'Renato Polselli','105343.0'
260848,'Marcello Aliprandi','589580.0'
260857,'Mario Pinzauti','1076630.0'
260872,'Alfonso Brescia','41147.0'
260883,'Giuseppe Rosati','41632.0'
260884,'Mauro Bolognini','227520.0'
260886,'Massimo Pirri','592208.0'
260888,'Damiano Damiani','35256.0'
260891,'Pasquale Squitieri','39474.0'
260893,'Pasquale Squitieri' 'Jerry Jameson',"'39474.0,52094.0'"
260899,'Mario Bianchi','103156.0'
2609,'John Hughes','11505.0'
260907,'Marino Girolami','38585.0'
260912,'Romolo Guerrieri','239473.0'
260916,'David Elliott' 'John Kelly' 'David Lane' 'Desmond Saunders',"'1218304.0,1304023.0,1304024.0,1217041.0'"
260928,'Neil Breen','1021805.0'
260947,'Darin Scott','57777.0'
260969,'Aleksandr Kaydanovskiy','28078.0'
260999,'Lucio De Caro','67928.0'
261,'Richard Brooks','3632.0'
2610,'Anand Tucker','26481.0'
261005,'Romano Scavolini','140848.0'
261023,'Scott Cooper','65167.0'
26103,'Albert Pyun','63937.0'
261033,'Josef Wladyka','1304310.0'
261035,'James W. Horne','131405.0'
261036,'Stephen Belber','87672.0'
261037,'Karen Leigh Hopkins','16852.0'
261038,'Kate Davis' 'David Heilbroner',"'943375.0,947525.0'"
261039,'Mike Fleiss','6869.0'
261041,'Ian Cheney','229459.0'
261047,'Mark Atkins','81297.0'
26108,'Richard Eyre','36693.0'
2611,'Chris Columbus','10965.0'
261101,'Sebastian del Amo','1191336.0'
261102,'Carlos Sedes','1124382.0'
261103,'Alexs Stadermann','1304466.0'
26111,'Lasse Hallström','5306.0'
261112,'Hanne Larsen','1304491.0'
26113,'Menahem Golan','33008.0'
26114,'Robert Harmon','57895.0'
261144,'Michael A. Simpson','101109.0'
261157,'Josh Feldman','1304589.0'
26116,'Dolph Lundgren','16644.0'
26118,'Randall Churchill','108321.0'
26119,'Michael Winner','19244.0'
261192,'Johannes Naber','113502.0'
2612,'James Orr','27444.0'
261207,'Laurent Bouzereau','936584.0'
26121,'Roy Ward Baker','26134.0'
26123,'John Putch','21475.0'
26124,'Antonia Bird','42617.0'
261246,'Stephen Poliakoff','116607.0'
261249,'Allen H. Miner','153323.0'
26125,'Dolph Lundgren','16644.0'
26126,'Kirsten Sheridan','41285.0'
26127,'Vic Armstrong','15358.0'
261273,'Tom Raycove','1319649.0'
261274,'Lars von Trier','42.0'
26129,'Anthony Hickox','48965.0'
2613,'Norman René','26487.0'
26130,'Katsuyuki Motohiro','88784.0'
26133,'Mick Jackson','8843.0'
26137,'Jiang Xiao','94749.0'
261375,'Dominique Deruddere','69912.0'
26138,'Lee Myung-Se','94053.0'
261392,'Nima Nourizadeh','1299380.0'
2614,'Joe Dante','4600.0'
26141,'Carl Reiner','1895.0'
261414,'Robert B. Weide','74159.0'
261419,'J. Lee Thompson','18669.0'
26142,'Randa Haines','19798.0'
261433,'Quang Hai Ngo','113391.0'
261439,'Philip Saville','107414.0'
26146,'Chris Morris','117794.0'
261461,'Roberto Santucci','933735.0'
26147,'Joona Tena','94756.0'
26149,'Wes Craven','5140.0'
261508,'D. Djajakusuma','1305034.0'
26152,'Michel Munz' 'Gérard Bitton',"'146481.0,146484.0'"
26153,'Rumi Jaffery','87354.0'
261538,'Yôji Yamada','72496.0'
26155,'Herman Hoffman','73151.0'
26156,'Bob Giraldi','89467.0'
261562,'Pavel Klushantsev','240370.0'
26158,'Andrew Marton','57142.0'
261581,'Louis C.K.','52849.0'
2616,'John Hughes','11505.0'
26162,'Roland West','94771.0'
26165,'Vicente Aranda','105153.0'
26166,'Irving Reis','94880.0'
26167,'Anthony Mann','40199.0'
26168,'Jay Alaimo','204325.0'
261684,'William K. Howard','89632.0'
2617,'Howard Deutch','26502.0'
26170,'Don Siegel','14773.0'
26171,'Kirk Jones','64045.0'
26172,'J. Lee Thompson','18669.0'
26173,'Richard Fleischer','2087.0'
26174,'Anthony Mann','40199.0'
26175,'Richard Thorpe','70862.0'
26176,'Peter Yates','12804.0'
261768,'Andrew Levitas','166995.0'
26177,'Rob Marshall','17633.0'
261770,'Kevin Asch','131945.0'
26178,'Russell Mulcahy','52968.0'
26179,'Joe Camp','94787.0'
26180,'Marco Brambilla','58838.0'
26181,'Ralph Thomas','21598.0'
261810,'James Spione','937133.0'
261813,'John Dower','152214.0'
261814,'Reginald Harkema' 'Scot McFadyen' 'Sam Dunn',"'133331.0,84111.0,84110.0'"
261815,'Keith Miller','935159.0'
261817,'Lou Howe','1305358.0'
261818,'Noah Buschel','114004.0'
26182,'Charles Reisner','94180.0'
261820,'Angus MacLachlan','985904.0'
261823,'Adam Rapp','585272.0'
261824,'Ryan Piers Williams','131885.0'
