id_pelicula,department,id_y,job,name
2786,Directing,26502,Director,Howard Deutch
8075,Directing,172993,Director,Rose Troche
140207,Directing,5696,Director,Bruce Beresford
13553,Directing,39996,Director,Sidney Lumet
26612,Directing,11401,Director,John Woo
11060,Directing,1392150,Script Supervisor,Faith Conroy
14595,Directing,1152,Director,Oliver Stone
10829,Directing,12936,Director,Jim Abrahams
27130,Directing,94996,Director,Julianna Lavin
40812,Directing,1543451,Script Supervisor,Heidi Sturdevant
3075,Directing,65859,Director,Christopher Monger
14273,Directing,1727311,Script Supervisor,Annie Simpson
28415,Directing,19684,Director,Bille August
101363,Directing,77733,Director,Eric Meza
40028,Directing,1223,Director,Joel Coen
17921,Directing,3388,Director,James L. Brooks
3001,Directing,774,Director,"Daniel Petrie, Jr."
14554,Directing,1400833,Script Supervisor,Dea Cantu
23855,Directing,5231,Director,Wolfgang Petersen
439,Directing,2447,Assistant Director,Peter Kohn
21375,Directing,40749,Script Supervisor,Jean Bourne
27459,Directing,53334,Director,Jim Sheridan
33560,Directing,86332,Assistant Director,Gerry Toomey
31526,Directing,957967,Assistant Director,Simon Moseley
25495,Directing,230059,Director,Matty Rich
26319,Directing,18069,Director,Brian Gibson
41059,Directing,8246,Director,Barry Levinson
42997,Directing,2042,Director,Stephen Hopkins
8920,Directing,488,Director,Steven Spielberg
41774,Directing,1341865,Script Supervisor,Ana Maria Quintana
19414,Directing,1633960,Layout,Robert Peluce
8981,Directing,139086,First Assistant Director,John T. Kretchmer
19096,Directing,92342,Second Assistant Director,Michele Panelli-Venetis
61487,Directing,58498,Director,Dominic Sena
2330,Directing,1427384,Script Supervisor,Jane Goldsmith
2334,Directing,1478283,Script Supervisor,Lynn Harris
19590,Directing,8297,Director,Roger Avary
33994,Directing,1884,Director,Steven Soderbergh
26811,Directing,40549,Director,Daniel Petrie
80,Directing,1090,Director,John McTiernan
259389,Directing,5015,Assistant Director,Brian W. Cook
24214,Directing,90037,Director,James Lapine
119623,Directing,18254,Director,Simon Wincer
1783,Directing,57147,Director,Paul Hogan
17238,Directing,71192,Director,Greg Coote
39269,Directing,224,Director,David Cronenberg
12627,Directing,24318,Director,Richard Benjamin
42593,Directing,23213,Director,Harold Becker
13580,Directing,2461,Director,Mel Gibson
35780,Directing,1243,Director,Woody Allen
11052,Directing,578324,Assistant Director,Thomas A. Reilly
60015,Directing,1561591,Assistant Director,Richard Patrick
65596,Directing,11447,Director,Albert Hughes
36912,Directing,11448,Director,Allen Hughes
24079,Directing,2523,Director,Stuart Baird
24924,Directing,46230,Director,Nagisa Ōshima
31117,Directing,119232,Director,Tom Noonan
10145,Directing,11181,Director,Kenneth Branagh
4176,Directing,6111,Director,Mike Figgis
42215,Directing,2239,Director,Anthony Minghella
22842,Directing,958273,Script Supervisor,Dianne Dreyer
101887,Directing,10965,Director,Chris Columbus
9675,Directing,65452,Director,Mike Leigh
48678,Directing,56828,Director,Christopher Cain
66641,Directing,16939,Director,Michael Tolkin
19614,Directing,10702,Director,Martin Campbell
17818,Directing,11266,Assistant Director,James McTeigue
42510,Directing,3026,Director,Rob Reiner
28189,Directing,57206,Director,Sally Potter
27899,Directing,190,Director,Clint Eastwood
31511,Directing,16294,Director,Jonathan Demme
43595,Directing,16296,Assistant Director,Ronald M. Bozman
28910,Directing,91160,Script Supervisor,Anne Gyory
20642,Directing,10757,Director,Jane Campion
16274,Directing,6482,Director,John Singleton
26201,Directing,12920,Director,David S. Ward
27655,Directing,29482,Director,Stuart Orme
43494,Directing,141450,Director,Mel Smith
14320,Directing,34849,Director,Ted Demme
43461,Directing,54441,Director,James Ivory
41609,Directing,1467116,Assistant Director,Christopher Newman
43439,Directing,1394104,Script Supervisor,Diana Dill
43961,Directing,17599,Assistant Director,Bernard Bellew
43358,Directing,957967,Assistant Director,Simon Moseley
20127,Directing,14911,Director,Penny Marshall
3111,Directing,648,Director,Philip Kaufman
15697,Directing,9168,Director,Alan Parker
44559,Directing,44056,Director,Fred Dekker
52841,Directing,14639,Director,Mel Brooks
42798,Directing,1403548,Script Supervisor,Kristine Greco
29710,Directing,1902318,First Assistant Director,Gregg Goldstone
45706,Directing,21377,Director,Peter Medak
26204,Directing,1183454,Script Supervisor,Robin Squibb
20873,Directing,65026,Director,Geoffrey Wright
50789,Directing,138322,Director,Victor Nunez
1846,Directing,1607808,Assistant Director,Jennifer Fong
48408,Directing,44847,Director,David Anspaugh
36404,Directing,15858,Director,Tim Hunter
2998,Directing,127283,Director,Cyril Collard
31767,Directing,488,Director,Steven Spielberg
56764,Directing,12964,Director,Michael Ritchie
28498,Directing,2260,Director,Steven Zaillian
32044,Directing,8969,Director,Chris Menges
5558,Directing,1128,Director,Agnieszka Holland
42252,Directing,1881627,Script Supervisor,James Ellis Deakins
5651,Directing,10367,Director,John Waters
61280,Directing,52968,Director,Russell Mulcahy
72412,Directing,4786,Director,Richard Attenborough
38438,Directing,1462919,Script Supervisor,Nikki Clapp
86295,Directing,9789,Director,Robert Altman
15716,Directing,33405,Director,Gillies MacKinnon
42116,Directing,72624,Director,John Duigan
19258,Directing,64061,Director,Fred Schepisi
15301,Directing,9248,Director,Nora Ephron
19596,Directing,1464541,Script Supervisor,Mary A. Kelly
29903,Directing,13015,Director,Phillip Noyce
41205,Directing,1173602,Script Supervisor,Adell Aldrich
49314,Directing,578,Director,Ridley Scott
11131,Directing,54590,Director,Steve Rash
21168,Directing,15106,Director,Thomas Schlamme
22423,Directing,63943,Director,Rowdy Herrington
31696,Directing,111687,Director,Arthur Joffé
47252,Directing,58164,Director,Annabel Jankel
34376,Directing,58165,Director,Rocky Morton
21338,Directing,15521,Director,Ernest R. Dickerson
41678,Directing,45645,Director,Deran Sarafian
75145,Directing,78012,Director,François Girard
47714,Directing,41549,Director,Andrew Fleming
25684,Directing,57646,Director,Henry Selick
35977,Directing,18356,Director,Stephen Herek
48709,Directing,1385884,Script Supervisor,Sally Jones
8765,Directing,16566,Director,George P. Cosmatos
50173,Directing,1391400,Script Supervisor,Sibylle Alridge
57644,Directing,1391401,Script Supervisor,Mary Wright
23356,Directing,53387,Director,Heywood Gould
13777,Directing,893,Director,Tony Scott
10482,Directing,1422074,Script Supervisor,P.R. Tooke
844,Directing,21113,Director,D.A. Pennebaker
101338,Directing,115891,Director,Chris Hegedus
32166,Directing,4945,Director,Joe Johnston
52666,Directing,74299,Director,Pixote Hunt
20160,Directing,1164376,Director,Maurice Hunt
36246,Directing,1212571,Director,Jerry Ciccoritti
16435,Directing,70241,Director,Jennifer Warren
45418,Directing,85547,Director,Mark Malone
89823,Directing,66605,Director,Todd Solondz
2899,Directing,20718,Director,Claude Berri
20536,Directing,2778,Director,Dennis Hopper
27967,Directing,10828,Director,Guillermo del Toro
45538,Directing,69696,Director,Daniel Algrant
11553,Directing,309,Director,Pedro Almodóvar
35110,Directing,6220,Director,Gurinder Chadha
437,Directing,3030,Director,Andrew Scheinman
37266,Directing,91565,Director,Åke Sandgren
35583,Directing,33315,Director,Richard Loncraine
10943,Directing,1006705,Director,Eva Sereny
13984,Directing,26265,Director,Lina Wertmüller
11427,Directing,17883,Director,David O. Russell
8441,Directing,58448,Director,Penelope Spheeris
16132,Directing,1354907,Director,Rémy Duchemin
30806,Directing,1174031,Director,George T. Miller
38970,Directing,105114,Director,Ricky Tognazzi
44203,Directing,67756,Director,Michael Austin
46814,Directing,109402,Director,Rob Epstein
9282,Directing,109403,Director,Jeffrey Friedman
4972,Directing,2406,Director,Mathieu Kassovitz
54764,Directing,69488,Director,Nanni Moretti
2841,Directing,1066960,Director,María Luisa Bemberg
363,Directing,31024,Director,Betty Thomas
10361,Directing,10965,Director,Chris Columbus
36763,Directing,11222,First Assistant Director,Mark Radcliffe
49681,Directing,1416072,Script Supervisor,Jan Evans
179,Directing,3415,Director,Jerry Zucker
11662,Directing,1453319,Script Supervisor,Faye Brenner
47614,Directing,15810,Director,Ron Clements
31713,Directing,15811,Director,John Musker
14604,Directing,15780,Layout,Dan St. Pierre
42420,Directing,226011,Layout,Fred Craig
43150,Directing,1447598,Layout,Allen Tam
64334,Directing,1451272,Layout,Jeff Dickson
25033,Directing,1461397,Layout,Daniel Hu
39472,Directing,1615284,Layout,Tom Shannon
12576,Directing,1719689,Layout,Karen Keller
42223,Directing,1719690,Layout,Mitchell G. Bernal
43504,Directing,2710,Director,James Cameron
32546,Directing,2710,Script Supervisor,James Cameron
11343,Directing,1269,Director,Kevin Costner
36867,Directing,1416072,Script Supervisor,Jan Evans
30698,Directing,589306,Director,Steve Cohen
19765,Directing,510,Director,Tim Burton
4974,Directing,16294,Director,Jonathan Demme
258,Directing,16296,Assistant Director,Ronald M. Bozman
45218,Directing,5446,Director,David Hand
120129,Directing,1035385,Assistant Director,John Hubley
22595,Directing,11431,Assistant Director,Ford Beebe
42994,Directing,1115031,Assistant Director,Carl Fallberg
19545,Directing,1062383,Assistant Director,Mike Holoboff
31944,Directing,573546,Layout,Louis Debney
50435,Directing,564041,Layout,Ferdinand Horvath
49225,Directing,222468,Layout,Kendall O'Connor
14842,Directing,62047,Director,Gary Trousdale
27883,Directing,62048,Director,Kirk Wise
36843,Directing,1447483,Layout,Rick Moore
18871,Directing,1447347,Layout,Bill Perkins
35170,Directing,15780,Layout,Dan St. Pierre
20187,Directing,952327,Layout,Larry Leker
38151,Directing,226011,Layout,Fred Craig
20628,Directing,1615258,Layout,Lorenzo E. Martinez
43003,Directing,1615284,Layout,Tom Shannon
16250,Directing,1463204,Layout,Tanya T. Wilson
10065,Directing,957663,Layout,Thom Enriquez
30863,Directing,1461379,Layout,Rasoul Azadani
11799,Directing,11429,Director,Hamilton Luske
53116,Directing,11426,Director,Ben Sharpsteen
9291,Directing,1201,Director,Garry Marshall
787,Directing,125340,Director,Yuri Mamin
13935,Directing,7767,Director,Sam Peckinpah
9709,Directing,1391094,Script Supervisor,Crayton Smith
18497,Directing,55224,Assistant Director,Clifford C. Coleman
14653,Directing,78258,Director,C.M. Talkington
38046,Directing,134026,Director,Huang Jianxin
42488,Directing,1080040,Director,Jean Bach
120747,Directing,54967,Director,Sam Weisman
11588,Directing,52405,Director,Michael Hoffman
100196,Directing,15557,Director,Bill Condon
28706,Directing,116607,Director,Stephen Poliakoff
36484,Directing,1223,Director,Joel Coen
10476,Directing,4755,Director,David R. Ellis
11459,Directing,70616,Director,Gerald Potterton
193661,Directing,176246,Director,Kevin Yagher
42689,Directing,55116,Director,Joe Chappelle
6519,Directing,32278,Director,Matt Reeves
41279,Directing,1209612,Script Supervisor,Julie Oppenheimer
37284,Directing,24657,Director,Franco Zeffirelli
108348,Directing,75474,Director,Anna Campion
15907,Directing,49552,Director,Franco Brusati
11848,Directing,57314,Director,Wolfgang Reitherman
14674,Directing,309,Director,Pedro Almodóvar
14175,Directing,37526,Director,Fernando Trueba
9777,Directing,116103,Director,Bill Couturié
23703,Directing,6818,Director,Werner Herzog
59704,Directing,96627,Director,André Téchiné
17386,Directing,54767,Director,Mika Kaurismäki
14759,Directing,1044284,Director,Férid Boughedir
10319,Directing,78029,Director,Martin Lawrence
349,Directing,72619,Director,Stacy Title
31227,Directing,1550041,Script Supervisor,Karol Griffiths
120515,Directing,1550042,Script Supervisor,Kimberlee A. Gerston
10087,Directing,17812,Director,Gregory Hoblit
5236,Directing,173004,Director,Clément Virgo
11344,Directing,69719,Director,Bruno Barreto
5471,Directing,71852,Director,Paul Sabella
45799,Directing,952327,Director,Larry Leker
10475,Directing,15488,Director,Ken Loach
10707,Directing,1338291,Script Supervisor,Susanna Lenton
20853,Directing,974388,Director,Hal Salwen
16430,Directing,70835,Director,Jonathan R. Betuel
19965,Directing,73496,Director,Richard Pearce
21246,Directing,230320,Director,Todd Verow
182097,Directing,21217,Director,Jonathan Lynn
226594,Directing,20773,Director,Tim Sullivan
20128,Directing,1412126,Script Supervisor,Heather Storr
18994,Directing,5281,Director,Spike Lee
10799,Directing,34682,Director,Jeremiah S. Chechik
32117,Directing,69537,Director,Hervé Palud
13994,Directing,43440,Director,Martin Enlen
11661,Directing,68998,Director,Carlo Rola
39261,Directing,20789,Director,Claude Sautet
231,Directing,9181,Director,Edward Zwick
4348,Directing,1150,Director,Brian De Palma
17952,Directing,3310,First Assistant Director,Nick Moore
43322,Directing,1475003,First Assistant Director,Chris Soldo
43118,Directing,1394104,Script Supervisor,Diana Dill
11466,Directing,6759,Director,Friðrik Þór Friðriksson
612,Directing,2182,Director,Pen Densham
9641,Directing,1869,Director,Sönke Wortmann
22014,Directing,105617,Director,Park Chul-soo
20530,Directing,18878,Director,Rob Cohen
20641,Directing,570136,Script Supervisor,Nada Pinter
11400,Directing,14614,Director,Joseph Vilsmaier
37910,Directing,26595,Director,Michael Verhoeven
13669,Directing,54590,Director,Steve Rash
16433,Directing,80526,Director,Gray Hofmeyr
168705,Directing,559920,Director,Richard Wherrett
9900,Directing,9740,Director,René Clément
2455,Directing,940777,Assistant Director,Alberto Cardone
12701,Directing,70161,Assistant Director,Pierre Zimmer
24580,Directing,4173,Director,Anthony Hopkins
52728,Directing,57646,Director,Henry Selick
33799,Directing,15890,Director,James Foley
14256,Directing,1384398,Script Supervisor,Christine Wilson
43386,Directing,64030,Director,Kelly Makin
388,Directing,1426003,Script Supervisor,Kathryn Buck
868,Directing,47773,Director,Paul Mazursky
19287,Directing,15254,Director,Emir Kusturica
98864,Directing,96934,Director,Bo Widerberg
13222,Directing,557760,Script Supervisor,Anna Idman
31289,Directing,115983,Director,Alan Mehrez
51311,Directing,12160,Director,Satyajit Ray
43887,Directing,1559025,Assistant Director,Ashish Barman
3093,Directing,1559027,Assistant Director,Santi Chatterjee
9270,Directing,1559028,Assistant Director,Subir Hajra
12591,Directing,12160,Director,Satyajit Ray
8998,Directing,1305288,Assistant Director,Nityananda Datta
44947,Directing,1559069,Assistant Director,Shailen Dutta
13468,Directing,1559100,Assistant Director,Tapeshwar Prasad
20521,Directing,1559101,Assistant Director,Amiya Sanyal
11304,Directing,30021,Director,Jim Mallon
19661,Directing,23677,Director,Joe Pytka
14167,Directing,1814205,First Assistant Director,Austin McCann
43155,Directing,1242138,Script Supervisor,Morgan
51303,Directing,53767,Director,Roger Vadim
18191,Directing,98940,Director,Catherine Cyran
14474,Directing,98094,Director,Brett Piper
16429,Directing,37852,Director,George Hickenlooper
19999,Directing,12804,Director,Peter Yates
34380,Directing,3776,Director,Jean-Luc Godard
35955,Directing,20556,Director,Bertrand Tavernier
31915,Directing,54767,Director,Mika Kaurismäki
45817,Directing,19069,Director,Claude Chabrol
39083,Directing,3097,Director,Gordon Willis
54111,Directing,8876,Director,Randal Kleiser
9727,Directing,1080036,Director,Michael Blakemore
14120,Directing,18254,Director,Simon Wincer
9297,Directing,39298,Director,Margarethe von Trotta
9718,Directing,24318,Director,Richard Benjamin
82,Directing,104404,Director,Norberto Barba
36342,Directing,585248,Director,Eli Cohen
51043,Directing,43786,Director,Robert Mandel
24164,Directing,1046169,Director,Pat Verducci
31152,Directing,172,Director,Michael Winterbottom
51857,Directing,73838,Director,Steven Baigelman
145899,Directing,42113,Director,Zalman King
148,Directing,1661328,Director,Barry Caillier
77250,Directing,56059,Director,Patrick Read Johnson
5289,Directing,81964,Director,Stijn Coninx
27203,Directing,11147,Director,John Cassavetes
21712,Directing,129708,Director,Stacy Cochran
39776,Directing,15111,Director,Jean-Claude Van Damme
10348,Directing,59438,Director,Mark Joffe
