id_original,name
264656,Tommy Lee Jones
26466,Christopher Smith
264660,Alex Garland
26467,John Schmidt
26469,Monty Miranda
264723,Gérard Blain
264729,Nacho G. Velilla
264746,Jung-hoon Kim
26475,"Alan Cumming,Jennifer Jason Leigh"
264760,Michael Feifer
264763,Nancy Kates
264767,Jessica Yu
26477,Lyndall Hobbs
26479,Forest Whitaker
2648,Liu Chia-Liang
26480,"Roy Ward Baker,Chang Cheh"
26483,William Asher
26484,William Asher
26486,Jeff Nathanson
26488,Pablo Berger
2649,David Fincher
26491,Geoffrey Sax
26497,"Holger Tappe,Reinhard Klooss"
264978,Nao Kubota
264999,Gregory Jacobs
265,Rainer Werner Fassbinder
26500,Avi Nesher
265010,Ivan Kavanagh
265016,Colin Minihan
265018,Alastair Orr
265019,Christopher Denham
26502,Budd Boetticher
26503,Lucio Fulci
26504,Paolo Cavara
26505,Luc Besson
26506,Santosh Sivan
26508,Peter Watkins
26509,Richard Lester
26510,Sue Heel
26513,Peter Watkins
26514,Norman Tokar
26515,Stan Winston
26516,Richard Brooks
265169,Nuri Bilge Ceylan
26517,George A. Romero
265177,Xavier Dolan
265178,Merata Mita
26518,Kelly Reichardt
265180,Andrey Zvyagintsev
265189,"Ruben Östlund,Ruben Östlund"
265193,Naomi Kawase
265195,Damián Szifrón
2652,David Slade
26520,Paul Mazursky
265208,Simon West
26521,Miguel Martí
26522,Norman Jewison
265226,Alice Rohrwacher
265228,Abderrahmane Sissako
26525,Robert Altman
265297,"Wim Wenders,Juliano Ribeiro Salgado"
26530,Robert Siodmak
26531,Walter Lang
265314,José Manuel Cravioto
26533,Richard Wallace
265330,Zak Levitt
265349,Rolf de Heer
26535,John Schlesinger
265351,Onur Ünlü
26537,"Jules Bass,Arthur Rankin, Jr."
26538,"Jules Bass,Arthur Rankin, Jr.,Masaki Izuka"
26539,"Arthur Rankin, Jr.,Jules Bass"
265394,Ryan Polito
2654,John Carpenter
26540,"Chuck Jones,Friz Freleng"
26541,Oxide Pang Chun
265432,Markus Imboden
265449,Onur Tukel
26547,"Jules Bass,Arthur Rankin, Jr."
265497,Irene Taylor Brodsky
2655,Robert Zemeckis
26550,Mimmo Cattarinich
265531,Tom Mankiewicz
26554,"Richard W. Haines,Lloyd Kaufman"
26555,Harold Ramis
26556,Paul Wheeler
265563,Daniel Burman
265579,Veit Harlan
26558,Buddy Giovinazzo
26560,Michael Apted
26561,Mike Newell
26564,Terry Zwigoff
265640,Mike Leigh
26566,Émile Gaudreault
26567,Joseph Castelo
26569,Joseph Kuo
2657,Gary Ross
26571,Edo Bertoglio
265712,"Takashi Yamazaki,Ryūichi Yagi"
265717,Gabriele Pignotta
265727,Min-Ho Cho
26573,Norman Taurog
26574,Penelope Spheeris
265741,Yves Simoneau
265758,"John David Coles,Paul McGuigan,Dean White"
265760,Kirk Browning
26578,John Schlesinger
26579,Asia Argento
265793,Moufida Tlatli
26580,Spike Lee
26581,Gordon Flemyng
26583,Keoni Waxman
265832,Des McAnuff
26584,Rune Denstad Langlo
265845,Eric De Kuyper
265851,Lee Jeong-Beom
26587,Anthony DiBlasi
26588,Lee Demarbre
265910,Ivan Andonov
265929,"Sam Cullman,Jennifer Grausman,Mark Becker"
26593,Howard Hawks
265934,Ben Caron
26594,Drew Heriot
26596,Nicholas Ray
265966,Alain Zaloum
26598,David Mallet
265982,David H. Brooks
26599,John Hough
266,Jean-Luc Godard
26600,Edward A. Blatt
26602,Mike Tollin
266022,Keoni Waxman
26603,Brian Gilbert
266030,"Marie Amachoukeli,Claire Burger,Samuel Theis"
266031,Lisandro Alonso
266034,Mathieu Amalric
266036,Asia Argento
266038,Kanu Behl
266040,Pascale Ferran
266044,Jessica Hausner
266047,Andrew Hulme
266058,July Jung
26606,"Nicolas Roeg,Donald Cammell"
266061,Panos H. Koutras
266080,Frederick Wiseman
266082,Céline Sciamma
2661,Leslie H. Martinson
26610,Erik Skjoldbjærg
266102,Richard Raymond
266108,Philip Leacock
26612,Fraser Clarke Heston
266135,Jud Taylor
26614,Jean Renoir
26615,Liu Chia-Liang
26617,Bob Rafelson
26618,David Dobkin
2662,Rob Zombie
26621,Marty Callner
26622,Michael Apted
26623,Jack Sholder
266249,Anatole Litvak
26626,Rich Wilkes
266279,Hobart Henley
266285,Kristian Levring
266294,Jason Moore
26630,Simon Pearce
26631,Lou Peterson
266314,"Joseph Sargent,Lee Philips"
266331,Robert Lieberman
266333,Johnny E. Jensen
26635,Lloyd Bacon
266353,Kenny Leon
26636,Bruno Dumont
266373,John Brahm
26638,Michelangelo Antonioni
26639,Lindsay Anderson
266396,Pierre Morel
266400,James Rouse
26642,Božidar 'Bota' Nikolić
266425,Clenet Verdi-Rose
26643,Bert I. Gordon
266433,"Chad Archibald,Matt Wiele"
26644,Nick Willing
266442,Zatella Beatty
26648,Liliana Cavani
2665,Ken Finkleman
266500,Jean-François Pouliot
26651,Václav Marhoul
26652,André De Toth
266525,Sterling Van Wagenen
266537,Lucas Belvaux
26654,Curtis Bernhardt
266540,Gorman Bechard
266541,Edward F. Cline
266549,Alekos Sakellarios
26655,David Nelson
266558,Giorgos Zois
26656,Chris Hartwill
266563,Ted Kneeland
266568,Uwe Janson
26657,Jean Negulesco
2666,Alex Proyas
26661,Charles Lamont
266619,"Dave LaMattina,Chad N. Walker"
266621,"Philip Cox,Hikaru Toda"
26663,Raoul Walsh
266639,Jon M. Chu
266647,Joe Wright
26665,Hans Petter Moland
26666,John Farrow
266687,James Ronald Whitney
266689,Nailah Jefferson
266697,Les Blank
2667,"Daniel Myrick,Eduardo Sánchez"
26670,Peter Bogdanovich
266718,Gillian Greene
266723,Felipe Braga
266740,Jukka Kärkkäinen
266741,Robert Cary
26676,Joseph Mangine
266764,"Ravi Patel,Geeta Patel"
26677,Robert Scott
26679,"Genie Joseph,Thomas Doran,Brendan Faulkner"
2668,Tim Burton
26680,Ken Wiederhorn
266814,Constantine Nasr
26682,Robert Rodriguez
26685,Richard Quine
266856,James Marsh
26686,Herbert Ross
26687,Wisit Sasanatieng
266874,Chen Chi-Hwa
26688,Stewart Hendler
266880,Adam Rifkin
266882,Billy Senese
26689,Louis Morneau
2669,Roger Donaldson
26690,Richard Fleischer
26691,Gabriel Julien-Laferrière
26693,Ryuta Miyake
26694,John Maringouin
26699,Archie Mayo
267,Pedro Almodóvar
26700,"Adrià García,Víctor Maldonado"
26701,Jean Negulesco
26702,Curtis Harrington
26703,Albert Band
267035,Franz Peter Wirth
267048,Daniel Lind Lagerlöf
267091,David Kennard
267094,Ursula Liang
2671,Hideo Nakata
26710,Cheryl Dunye
26712,"Raoul Walsh,Bretaigne Windust"
26714,Mervyn LeRoy
26715,Rick Jacobson
267178,Andrew Napier
26718,William Keighley
267188,Michael A. Nickles
26719,David Mamet
267192,Michael Grandage
267193,Louis Leterrier
267197,Ivica Matić
26722,Anthony Waller
26723,Andrew Solt
26725,John McTiernan
267268,Henry Bedwell
26728,Mark A.Z. Dippé
267292,Alex Kalimát
26730,Chuck Jones
267310,Vanessa Lapa
267319,Lawrence Silverstein
267333,John G. Blystone
267336,"Eugene Forde,George Hadden"
267345,Paul Cox
267355,Tony Shaff
26736,Lev L. Spiro
26738,Sally Potter
267389,Helmut Käutner
267415,Karl Hartl
267428,Tenney Fairchild
26743,Todd Portugal
26744,Abraham Polonsky
267457,Jason James
267463,J.C. Calciano
267466,Kim Tae-gyun
267467,Yoon Hong-seung
26748,John Sayles
267480,Joshua Oppenheimer
267481,Dmitriy Dyachenko
267483,Oscar Micheaux
267497,"David Lane,Alan Perry"
2675,M. Night Shyamalan
26750,Alex Jones
26752,Horatiu Malaele
267523,Gitanjali Rao
267539,John Pilger
26755,"Bruce Sinofsky,Joe Berlinger"
267557,Davide Marengo
267573,Jang Jin
267579,Pablo Fendrik
26758,Richard Wilson
267590,Emil Weiss
26761,Raoul Walsh
26762,John Flynn
267623,Thierry Binisti
26763,Anders Østergaard
26765,John Landis
267654,Nicolas Gessner
26766,John Landis
26768,Alastair Reid
26769,Billy Corben
26771,Bill Forsyth
26774,Piers Haggard
267752,Joe Piscatella
26776,Joseph H. Lewis
267793,Karen Moncrieff
267795,Agnieszka Holland
267800,Fernando Lebrija
267802,Christopher Hool
267804,Pierre Salvadori
267806,"Marcel Sarmiento,Nacho Vigalondo,Gregg Bishop,Aaron Moorhead,Todd Lincoln ,Justin Benson"
267815,Nicolás Pereda
26782,Sergei Parajanov
267831,Anthony Baxter
267852,Nick Szostakiwskyj
267860,Babak Najafi
267863,"Max Giwa,Dania Pasquini"
26787,Charles Sturridge
267872,Sebastian Junger
26789,Richard Pearce
26791,Richard Dutcher
26792,Andrey Malyukov
267931,Patricio Valladares
267935,Steven Spielberg
267955,Robert McCallum
26796,Nick Moran
26797,Ted Demme
267970,Keiichi Hara
267977,Genji Nakamura
26798,Ted Kotcheff
267999,Kornél Mundruczó
268,Tim Burton
268009,Ken Loach
26801,George Waggner
268021,David de Vos
26803,Brian Gibson
26805,Henry Levin
268060,杰森·莫玛
26808,Philippa Lowthorpe
26809,"Kevin Deters,Stevie Wermers"
268092,"Vinton Heuck,Scooter Tidwell,Todd Waterman"
268099,Christian Frei
26810,Éléonore Faucher
268100,Fellipe Barbosa
268105,Isaac Ezban
26811,Freddie Francis
26813,"Eric Valli,Michel Debats"
26814,David Miller
26815,Shimit Amin
268159,Judd Ehrlich
26817,Richard Quine
268171,Michael Radford
268174,Andrew Putschoegl
26820,Richard Loncraine
268212,Gerd Oswald
26823,David Oliveras
268238,John Madden
26824,Carlos Saura
268245,Michael Levine
26825,Mark Wexler
26826,Petr Zelenka
26827,James Foley
268271,Roberto Bianchi Montero
268272,Ryan Murdock
26829,William Castle
268297,Hernán Guerschuny
26830,Takashi Ishii
26831,Claude Whatham
268321,Martin Weisz
268350,Gus Meins
26838,Curtis Bernhardt
268380,"Jim Woodring,Taruto Fuyama,Eri Yoshimura,Masaki Naito,Kanako Kawaguchi,Naomi Nagata"
26841,Ruslan Baltzer
268413,Alper Çağlar
26842,Moustapha Akkad
26843,Moustapha Akkad
26845,W.S. Van Dyke
26847,Ron Underwood
26849,Budd Boetticher
26850,Simon Moore
268508,Patrick McManus
26851,"Jayne Loader,Kevin Rafferty,Pierce Rafferty"
268522,Hua-Tao Teng
268523,Benjamin Guedj
268531,David Soren
268536,Jonathan Demme
268539,Rick Alverson
26857,William Castle
26860,Victor Halperin
26861,Franc. Reyes
268618,Baldvin Zophoníasson
26864,Lucía Puenzo
26865,"Joseph Losey,Leslie Norman"
268652,Carlos Saura
26866,Philippe de Broca
268660,Anjali Menon
268662,Ugo Tognazzi
268666,"Megumi Nishikura,Lara Perez Takagi"
268669,"Yuliya Solntseva,Aleksandr Dovzhenko"
268674,Katya Bankowsky
2687,John Carpenter
268712,Christian Theede
26872,Keith Beauchamp
268725,Scott Beck
26873,Richard Viktorov
268735,Jon Jones
26877,Clarence Fok
268771,Michael Kantor
268788,Scott Hartford-Davis
26879,William Asher
26880,Friðrik Þór Friðriksson
26881,"Bill Bixby,Nicholas Corea"
26882,Carter Smith
268823,Luciano Saber
26883,Bill Bixby
26884,Frank Capra
268853,Adriaan Ditvoorst
268854,Celso R. García
26886,Kiyoshi Kurosawa
268875,Edwin L. Marin
26888,Jeffrey Kusama-Hinte
26889,John Sayles
268893,Phil Vischer
26890,Mary Harron
26891,Michael Haneke
268917,Jason Miller
268920,Anne Fletcher
26893,Akira Kurosawa
26895,Ryosuke Hashiguchi
268956,Sean Jackson
26899,Michael Burke
269,Jean-Luc Godard
2690,Billy Wilder
26900,Yavuz Turgul
269057,Jeffrey St. Jules
269070,Rolf Hädrich
26910,Sundar C
269100,Jeremy Snead
26911,Christopher Menaul
26912,Roy Ward Baker
26914,Claudio Fragasso
269148,"Eric Toledano,Olivier Nakache"
269149,"Byron Howard,Rich Moore,Jared Bush"
26916,Jon Gunn
269165,Günter Gräwert
269173,Noel Clarke
269198,Andreas Prochaska
2692,Leopold Grün
26920,Yves Simoneau
269200,Angela Sun
26921,Denison Clift
269242,Jacob Cooney
269246,"Bruce Timm,Darwyn Cooke"
26925,Nick Grinde
269258,Til Schweiger
26928,"Joseph Sargent,Sidney Poitier"
269306,Alf Sjöberg
26932,Don Taylor
26933,André Téchiné
269340,Lee Jae-gyoo
26935,Hur Jin-Ho  
26936,Takeshi Kitano
26939,Robert Day
269390,Sentarô Shirai
2694,Wang Quan'an
26940,Archie Mayo
26941,Alan Rudolph
26942,Julie Davis
26945,Morio Asaka
26946,Roger Corman
26947,Noriaki Yuasa
26948,Harold D. Schuster
26949,Richard Attenborough
269494,Kim Seong-hoon
269495,Samuli Valkama
269518,José Luis Guerin
26953,David Schmoeller
26954,Dave Allen
26955,Lee Chang-dong
26956,David DeCoteau
26957,Jeff Burr
269572,Alejandro Sugich
269576,Srđan Dragojević
26958,Jeff Burr
26959,David DeCoteau
26960,David DeCoteau
26961,Charles Band
26962,Ted Nicolaou
26963,"Tomm Moore,Nora Twomey"
26964,Atom Egoyan
269650,Shinji Aramaki
26969,"Peris Romano,Rodrigo Sorogoyen"
269705,Mary Dore
26971,Joaquín Oristrell
269710,John Ford
269711,Kyungmin Woo
269714,Eric Barbier
26973,Louis Malle
26974,Shin Sang-ok
269747,Daniel Wolfe
26976,Mike Nichols
269776,Fabrice Du Welz
26978,Lamont Johnson
269795,Paul Currie
2698,Tom Shadyac
26983,Robert Wise
269843,Michiel van Erp
26985,Kieth Merrill
26987,Catherine Cyran
2699,Robert Lieberman
26990,Lance Rivera
269961,Claude Lanzmann
269963,Johan van der Keuken
269981,Franklin J. Schaffner
269999,Gian Vittorio Baldi
27,Michael Winterbottom
270002,"Jaakko Talaskivi,Jörn Donner,Erkki Seiro"
270005,James Mottern
270007,Jim Gillespie
270010,Tom Tykwer
270015,Ray Nazarro 
270024,Alex Stockman
270025,Robert Oppel
27003,Roy William Neill
27004,Stephen Milburn Anderson
270045,Kjell Sundvall
270047,Harald Hamrell
27007,"Mark Brian Smith,Tony Montana"
270081,Alan Clarke
27009,Chuck Comisky
2701,Joseph Sargent
27010,Jonathan Winfrey
27012,Larry Cohen
27016,Lou Adler
27017,Busby Berkeley
27018,Paul Goldman
27019,Jacques Rivette
27022,Jon Turteltaub
270221,Riccardo Paoletti
27023,Hue Rhodes
270251,"Albert Maysles,David Maysles"
27029,Fred Zinnemann
27030,Max Ophüls
270302,Lone Scherfig
270303,David Robert Mitchell
270306,Ramin Serry
27031,Masaki Kobayashi
27033,Lewis Milestone
270336,Metin Erksan
27034,Lewis Allen
270343,Thomas Cailley
27035,Byron Haskin
27036,Byron Haskin
270372,"Peter Rinaldi,Heidi Elise Beaver,Dean Kavanagh,Rouzbeh Rashidi,Roy Rezaali,Kate Shults,Christopher Michael Beer"
270383,Vic Sarin
270393,Igor Maslennikov
270397,Bret Fetzer
27040,"Maya Deren,Alexander Hammid"
270400,Mélanie Laurent
270403,"Ronit Elkabetz,Shlomi Elkabetz"
270409,Metin Erksan
27042,Eric Armstrong
27045,Samuel Fuller
27046,Timur Bekmambetov
270463,Luciano Salce
270469,Sergey Loznitsa
270470,Luciano Salce
270479,Arturo Brachetti
270487,"Joel Coen,Ethan Coen"
27052,Roeland Kerbosch
270529,Jay Chapman
27053,Marcel Carné
27058,Gustavo Graef-Marino
270585,Giorgio Stegani
27059,Michael Ritchie
27061,Jean-Pierre Melville
270616,David Burton Morris
27062,Stanley Kwan
27064,Paul Schrader
270646,Nadav Lapid
270650,Evgeny Afineevsky
270654,Brian Horiuchi
27066,Tinto Brass
270668,Jonas Alexander Arnby
27067,Bruno Dumont
270672,"Thomas Beecher,Joe Clarke"
27069,Bruce LaBruce
270696,"Shauna MacDonald,Kate Johnston"
27070,Dan Hoskins
27072,Andrzej Żuławski
270724,Deng Chao
27074,Trevor Nunn
270759,Kim Ki-duk
27076,Ian Watson
270762,"Julien Fezans,Nico Peltier"
270766,Karthik Subbaraj
270771,Thomas S. Hammock
270774,Renny Harlin
27079,A.W. Vidmer
270822,"Isabelle Lavigne,Stéphane Thibault"
27084,Denis Sanders
270842,Jingming Guo
27085,Kevin Connor
270851,Jason Cullen Bressack
27088,Boaz Davidson
270886,Stéphane LaFleur
270899,André Téchiné
27090,Ben Coccio
270908,"Leonid Gayday,Eldar Ryazanov"
270909,Diego Lerman
27091,Christopher Munch
270919,Jeanne Herry
27092,Marcelo Piñeyro
270926,Sergey Loznitsa
27093,Christophe Honoré
270936,Rob Hodselmans
270938,Ernie Barbarash
27094,Bob Fosse
270946,"Eric Darnell,Simon J. Smith"
27095,Antony Cordier
270952,Jerry Aronson
27098,Bo Widerberg
27099,Sébastien Lifshitz
271,Tage Danielsson
27102,Éric Rohmer
27103,Alain Berliner
271033,Kevin G. Cremin
271039,Paul Harrill
27104,Ferzan Ozpetek
27105,Jerry Thorpe
271110,"Anthony Russo,Joe Russo"
27112,Terence Young
271120,Tan Pin Pin
271124,Florian Habicht
27114,J. Walter Ruben
27115,Michael Curtiz
27116,Edward Dmytryk
271164,Richard Ramsey
27117,John Rawlins
27118,Sidney Lanfield
271185,Allison Burnett
27119,Ella Lemhagen
271200,Sabbir Khan
27122,Mary Lambert
27123,William Boyd
271234,Vasily Serikov
27130,Jacques Tourneur
271304,Ben Lewin
271327,Nadia Tass
271331,Frédéric Auburtin
27134,Stephen Bradley
27137,Joseph Sargent
27138,Daniel Petrie
271388,Chucho E. Quintero
271397,Myroslav Slaboshpytskyi
271404,Liam O'Donnell
27141,Barry Levinson
271433,Ralf Westhoff
27144,Walter Summers
27145,Éric Rohmer
27146,William Klein
271462,Stavros Kazantzidis
271467,Nick Cannon
271495,Irina Volkova
27150,Michael Miller
271504,Law Wing-cheong
27152,Michael D. Akers
27154,Jung Ji-woo 
271664,Robert Markowitz
271665,Colin Theys
271667,Martin Šulík
271674,Saul Dibb
271677,Anil Sharma
27169,Manny Rodriguez
271706,"Liang Xuan,Zhang Chun"
27171,Arthur Hiller
271714,Bill Pohlad
271717,Alain Margot
271718,Judd Apatow
27172,Joseph L. Mankiewicz
271724,Thomas Lilti
271736,Stephen Frears
27176,Jane Anderson
27179,Edward L. Cahn
27181,João Pedro Rodrigues
27182,Ben Niles
271826,Denys Arcand
27190,Kirk R. Thatcher
27191,Cecil B. DeMille
271919,Pierre Granier-Deferre
271954,Özcan Deniz
27196,Michael Apted
271969,Timur Bekmambetov
27197,Kon Ichikawa
271983,Ian SBF
272,Christopher Nolan
27200,Boris Sagal
27201,Matthew Robbins
27202,Pauly Shore
27203,Irving Pichel
27204,Pascale Bailly 
27205,Christopher Nolan
27207,Dean Tschetter
272072,Patrick McGuinn
272075,"Ossama Mohammed,Wiam Bedirxan"
27208,François Ozon
272095,Carlos Bolado
2721,Costa-Gavras
27211,Atıf Yılmaz
27212,Lewis Allen
27214,Richard Fleischer
27215,David Lewis
272160,Mike Young
272162,Daniel Mann
272165,Gordon Parks
27217,Baltasar Kormákur
2722,Emilio Martínez Lázaro
27221,Werner Herzog
272220,Sanjay F. Gupta
27223,Albert Brooks
27224,Martha Coolidge
27225,Blake Edwards
272255,Kurt Neumann
272261,Arthur Dreifuss
272264,Adilkhan Yerzhanov
27230,Lewis Jackson
27232,Lucio Fulci
27233,Takeshi Kitano
27236,Monte Hellman
272414,Amanda Marsalis
272418,Dave Boyle
272426,Michael Karen
27243,Justin Hardy
272435,Anne Fontaine
27244,"Steven Ford,Charles Band,Ted Nicolaou,John Carl Buechler,Peter Manoogian,Rosemarie Turko,David Allen"
27245,Gakuryû Ishii
272543,Jan Ruzicka
272548,Antoine Bardou-Jacquet
27255,Douglas A. Raine
27256,Anthony Asquith
27258,Christopher Denham
27259,Marcus Adams
27260,"Larry Williams,Leslie Libman"
272602,Sean Mullin
27261,Anthony Asquith
272610,Alexander Nevsky
27263,Anthony Mann
272634,Levan Akin
27265,Albert Brooks
272663,Lesley Selander
272691,Shim Sung-bo
272692,David Jung
272693,Ari Sandel
27270,David Engelbach
27271,Richard C. Sarafian
272720,B. S. Johnson
27273,"Jules Bass,Arthur Rankin, Jr."
27274,Frank Henenlotter
27275,Ömer Faruk Sorak
27276,Shinya Tsukamoto
27277,Burt Kennedy
2728,Uwe Boll
27281,Simon Wincer
272820,Diego Luna
27283,Robert Crombie
27286,"Joshua Leonard,Aaron Rose"
272875,Han Han
272878,Boaz Yakin
272892,William Savage
27292,Michael Ritchie
27294,John Paizs
27295,Greg Beeman
27296,Charles Band
27297,Kôji Shiraishi
273,Hans Weingartner
27300,Bill Plympton
27303,Brett Leonard
273059,Tara Miele
27306,Jian Hong Kuo
27307,Savage Steve Holland
273080,Jed Rigney
273084,Jean Veber
273085,"Gus Van Sant,David Bowie,Julien Temple"
273096,Kazuyoshi Kumakiri 
2731,Régis Wargnier
27310,Roel Reiné
273106,"Gary Halvorson,Glenn Casale"
273126,Inessa Kovalevskaya
273127,Phil Vischer
273128,Jay Chapman
27313,David E. Durston
273149,Tim Hodge
273153,Catherine Corsini
27316,Kim Sung-ho
273160,Piers Haggard
273167,Daniel Petrie
273169,Audrey Dana
27317,Jason Woliner
27318,Michael Cooney
273197,Leste Chen
27320,Michael Cooney
273202,Oleg Churkin
273205,Brian Roberts
27322,Theodore Witcher
27323,Greydon Clark
27324,Kiyoshi Kurosawa
273248,Quentin Tarantino
273261,Scott Cohen
27327,Brian De Palma
273271,Bradley King
273279,Alain Berliner
27328,Roger Watkins
27329,Chatrichalerm Yukol
273296,Mike Nawrocki
273309,Mike Nawrocki
27331,Don Siegel
273311,Eiji Okuda
273312,Tim Hodge
27332,Tim Hunter
273334,Michael Kirk
273341,Bernard Salzmann
27337,Nobuhiro Yamashita
27338,Frederick King Keller
27339,Frederick King Keller
2734,Robert Markowitz
273404,Richie Mehta
27341,Graham Cutts
27342,Harley Cokeliss
27344,Roger Corman
27346,William Lustig
273477,Christopher B. Landon
273481,Denis Villeneuve
27349,Philip Kaufman
27350,James Glickenhaus
273509,Jeremiah Buckhalt
27351,"Yudai Yamaguchi,Jun'ichi Yamamoto"
273510,Tim Fywell
273511,Alin Bijan
27352,Aaron Norris
27353,Savage Steve Holland
27357,Tomek Baginski
273578,Tim Hodge
27358,"Rick Popko,Dan West"
27359,Guy Maddin
273598,Jaco Smit
273599,Dru Brown
27360,Jeffrey W. Byrd
27361,Louis Malle
273610,Salomé Breziner
27362,Peter Greenaway
273621,John Stockwell
273632,Alexis Durand-Brault
27364,Gerd Oswald
273641,Jeff Tremaine
273645,Shin Jae-Young
273651,Chris Randall
27367,William Wyler
27370,Shane Van Dyke
273707,Sean Hartofilis
27371,David Cronenberg
27372,Yasujirō Ozu
27374,Joel Anderson
273743,Andrew Hyatt
273745,David Kennard
27375,"Albert Maysles,Charlotte Zwerin,David Maysles"
27376,William Asher
27378,Werner Herzog
27379,Vadim Shmelyov
27380,Hal Needham
27381,John Landis
273848,Anthony Kimmins
273856,Arthur Romeo
273868,Luigi Magni
27387,Clive Saunders
273879,Roger Christian
273883,Friðrik Þór Friðriksson
273886,A.R. Murugadoss
273890,Ulrike Ottinger
273895,Ava DuVernay
273896,Kathleen Collins
273899,Roland Emmerich
27390,David DeCoteau
27391,Paul Ziller
273912,Kerem Sanga
273922,Chris Tasara
27395,Javier Aguirre
27396,Douglas Hickox
27397,Joan Micklin Silver
273973,Jay Thames
27399,Rudolph Maté
273997,Alex Holmes
274,Jonathan Demme
274007,Anne Wheeler
27404,Philip Zlotorynski
27405,Sidney Hayers
274060,David Butler
27408,Gil Bettman
27409,Giorgio Ferroni
274109,Fernando González Molina
274110,Chus Gutiérrez
27412,Fred Olen Ray
274127,Jim Kaufman
274131,Mario Monicelli
27414,Charles E. Sellier Jr.
274167,Sean Anders
27417,Ti West
27418,John Irvin
27419,Claude Chabrol
2742,David Cronenberg
27420,Herb Freed
27425,Yasuzô Masumura
274253,Glen Pitre
27428,Dae-wung Lim
27429,David Cronenberg
27430,Jacques Becker
27431,Dario Argento
27432,Charles Burnett
274325,Sheldon Larry
27437,Irving Reis
274388,Igor Voloshin
27439,Fernando Di Leo
27440,Robert Cary
27441,Robert Altman
274415,Neele Leana Vollmar
27442,Simon Hynd
27443,Allan Dwan
27444,Jonathan Teplitzky
27446,Jacques Tourneur
27447,Anne Wheeler
274478,Jerry P. Jacobs
274479,David O. Russell
27448,Peter Godfrey
274483,Vincent Mariette
27449,Alfred E. Green
27450,Bernard Rose
274504,Pamela Romanowsky
27451,James Toback
27452,Robert Siodmak
27453,Sydney Pollack
27455,Dave Meyers
27456,Josef von Sternberg
27457,Daniel Filho
27458,Ronald F. Maxwell
27459,Alan Arkin
27460,Rod Hardy
27461,Roland Joffé
27462,Ken Dixon
274626,Brett Simmons
27464,Robert Altman
27465,Eugene Levy
274669,Clarence Fok
27470,Otto Preminger
27472,Howard Deutch
27475,Amy Holden Jones
27476,David DeCoteau
2748,Roberto Rossellini
27480,Glendyn Ivin
274805,Tomasz Sliwinski
274815,Ken Ochiai
274817,Shinobu Yaguchi
274820,Charles-Olivier Michaud
274854,Breck Eisner
274857,Guy Ritchie
274868,Gary Winick
274870,Morten Tyldum
274899,Seth Grossman
2749,John Herzfeld
274902,Steve Reeves
274906,"Martin Scorsese,David Tedeschi"
27495,Dennis Donnelly
27496,Bud Townsend
27498,Steve Latshaw
274985,Robert Denny
274990,Liv Ullmann
274991,Oleg Teptsov
275,Joel Coen
2750,Michael Winterbottom
27501,Roland West
27502,Roland West
27503,Tod Browning
27504,Jack Conway
27505,Tod Browning
275054,Sergei Mikaelyan
27506,Tod Browning
275060,Ned Benson
27507,Herbert Brenon
27509,Wallace Worsley
275096,Ebrahim Forouzesh
27511,Victor Sjöström
275136,"Tom Bancroft,Mike Nawrocki"
27517,Paul Leni
2752,Michael Lehmann
27521,Sidney J. Furie
275210,Geoffrey Pepos
27522,"Paul Leni,William Dieterle,Leo Birinsky"
27523,Francesco Rosi
275239,Sergio Martino
27526,Sean Penn
275269,Bejoy Nambiar
275272,Lorenzo Gabriele
275287,Mark Baldo
2753,Fons Rademakers
275318,Casper Van Dien
275331,"John Marshall,Robert Gardner"
275355,Don Roy King
2754,Alex van Warmerdam
27543,Cy Endfield
27544,John Cromwell
27545,Roger Corman
275477,James F. Collier
27548,Greg Lamberson
27549,Sylvio Tabet
2755,Alexander Payne
27550,Maria Blom
27551,Ruggero Deodato
27554,Jerry Schatzberg
275573,Thomas Carr
2756,James Cameron
27560,Joseph H. Lewis
275601,Jonathan Demme
275603,Jonathan Williams
27561,Mike Clattenburg
275619,James Kondelik
27563,Michael Curtiz
275647,"Mark Cousins,Mania Akbari"
275657,Eddie Martin
27567,Sebastián Silva
27568,Ray Milland
27569,Tom Vaughan
275696,Gabriel Cowan
2757,Spike Jonze
27573,Andy Tennant
27576,Phillip Noyce
275771,John Fortenberry
27578,Sylvester Stallone
27579,Anton Corbijn
2758,Barry Sonnenfeld
27581,Adam McKay
27582,Simon West
27583,Noah Baumbach
27584,"John Stalberg, Jr."
27585,John Cameron Mitchell
27586,Floria Sigismondi
27588,Tyler Oliver
2759,Stephan Elliott
27590,Jeff Kanew
275905,William Morgan
27591,Kevin Connor
27593,Billy Morrissette
275932,Arthur H. Leonard
27595,Dean Murphy
27597,William A. Seiter
27598,Göran Graffman
275985,Glenn Miller
27599,Johanna Hald
276,Hans Weingartner
2760,Alfred Hitchcock
27600,Johanna Hald
27601,Lloyd Kaufman
27605,Emilio Martínez Lázaro
27607,Bob Balaban
27609,Robert Towne
2761,Alfred Hitchcock
276120,"Katie Green,Carlye Rubin"
276122,Brent Hodge
276123,Dhimitër Anagnosti
276137,"Michael Hewitt,Dermot Lavery"
276155,Alberto Lattuada
27618,Richard Gale
2762,Alfred Hitchcock
27620,Rolfe Kanefsky
27621,Paul Hoen
27622,George Cukor
